item_id,country,case,model,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
Amazonas,Brazil,Dengue,Auto ARIMA,2017-03,30833.82188,944.7424705,579,96.5,149.6944444,1.051856527,2.738406313,0.943118182,0,1.631679569,9.77554816,376.2368393,0,944.7424705,1,800.2739458,1
Amazonas,Brazil,Dengue,Auto ARIMA,2017-04,25002.72964,915.3851823,430,71.66666667,150.2872928,1.015150344,2.685178583,1.064290995,0,2.12880275,9.313925657,367.0069037,0,915.3851823,1,746.5192629,1
Amazonas,Brazil,Dengue,Auto ARIMA,2017-05,8049.50686,512.9343048,362,60.33333333,151.5274725,0.564181857,1.604137855,1.015846108,0,1.416945593,10.2116829,580.5295214,0,512.9343048,0.833333333,634.0794337,1
Amazonas,Brazil,Dengue,Auto ARIMA,2017-06,4858.584111,452.2632958,392,65.33333333,151.568306,0.497315157,1.177848961,1.33236273,0,1.153732898,9.889225241,625.9299618,0,452.2632958,0.333333333,560.9638701,1
Amazonas,Brazil,Dengue,Auto ARIMA,2017-07,2428.236138,184.5135992,427,71.16666667,151.2771739,0.203284248,0.424335713,0.494364458,0,0.432116157,10.10196077,613.4312943,0,184.5135992,0.5,546.3811131,1
Bahia,Brazil,Dengue,Auto ARIMA,2017-01,19425664.31,23047.19903,8162,1360.333333,2820.657303,1.361810183,2.965093833,1.086717244,0,2.823719557,5.876210854,7904.319919,0.333333333,23047.19903,1,11210.77309,1
Bahia,Brazil,Dengue,Auto ARIMA,2017-02,16695641.61,24115.53436,6889,1148.166667,2839.938547,1.415261513,3.783811292,1.269755647,0,3.500585623,5.801532086,7407.614717,0.333333333,24115.53436,1,10982.14951,1
Bahia,Brazil,Dengue,Auto ARIMA,2017-03,7308693.137,14861.20428,5764,960.6666667,2939.177778,0.842707576,3.918836517,1.037565069,0,2.578279715,5.645343737,3589.343357,0,14861.20428,1,9172.38249,1
Bahia,Brazil,Dengue,Auto ARIMA,2017-04,6698500.049,15219.13505,4756,792.6666667,3041.779006,0.83389441,5.196096503,1.216435939,0,3.199986343,5.197314245,4068.201831,0,15219.13505,0.833333333,8642.776804,1
Bahia,Brazil,Dengue,Auto ARIMA,2017-05,10528798.67,18024.03981,3723,620.5,3072.543956,0.977693624,5.88827614,1.392416254,0,4.841267743,5.395453171,2666.068439,0,18024.03981,1,10093.87907,1
Bahia,Brazil,Dengue,Auto ARIMA,2017-06,7700847.58,15735.51179,2754,459,3071.562842,0.853827655,6.108672788,1.472447225,0,5.71369346,5.31272063,2824.820398,0,15735.51179,1,10186.82255,1
Bahia,Brazil,Dengue,Auto ARIMA,2017-07,7599521.167,13858.76689,2480,413.3333333,3061.027174,0.754581502,6.203706836,1.400199906,0,5.588212455,5.0394913,2659.974595,0,13858.76689,1,9250.71515,1
Ceara,Brazil,Dengue,Auto ARIMA,2017-01,22257262.85,20251.52505,35710,5951.666667,2303.382022,1.465347104,0.415412653,0.608467959,0,0.567110755,14.00436218,8905.00361,0,20251.52505,0.166666667,12235.7537,0.666666667
Ceara,Brazil,Dengue,Auto ARIMA,2017-02,21615972.5,22088.17986,35015,5835.833333,2292.519553,1.605815446,0.650033465,0.727025277,0,0.630820501,13.83626964,8707.509999,0,22088.17986,0.333333333,11586.63872,0.666666667
Ceara,Brazil,Dengue,Auto ARIMA,2017-03,16832150.37,19686.72674,31776,5296,2280.5,1.438772692,1.156332284,0.729957587,0,0.61954704,13.08183346,6727.509794,0,19686.72674,0.5,12217.58044,0.833333333
Ceara,Brazil,Dengue,Auto ARIMA,2017-04,7122075.571,13767.47616,24869,4144.833333,2276.657459,1.007872023,1.771467004,0.74276474,0,0.55359991,8.766448963,4862.996134,0,13767.47616,0.666666667,9201.851922,0.833333333
Ceara,Brazil,Dengue,Auto ARIMA,2017-05,10390664.42,17836.05084,12564,2094,2279.983516,1.303814312,3.063623232,1.092677679,0,1.419615635,5.683326402,5087.517062,0.333333333,17836.05084,1,8552.760835,1
Ceara,Brazil,Dengue,Auto ARIMA,2017-06,3472302.045,9692.272433,5908,984.6666667,2295.213115,0.703803376,3.99101478,1.026042469,0,1.640533587,6.049820755,2998.270699,0,9692.272433,1,7105.706491,1
Ceara,Brazil,Dengue,Auto ARIMA,2017-07,3202539.209,9404.073553,3323,553.8333333,2309.429348,0.678672242,4.536413597,1.153657577,0,2.82999505,5.57888646,3361.094297,0,9404.073553,0.833333333,6930.701574,1
DistritoFederal,Brazil,Dengue,Auto ARIMA,2017-01,446900.5791,3549.427956,3321,553.5,442.9555556,1.33550944,1.552893954,0.735596917,0,1.068782884,6.754144154,738.5564687,0.333333333,3549.427956,1,1838.195432,1
DistritoFederal,Brazil,Dengue,Auto ARIMA,2017-02,217605.9167,2782.552149,3355,559.1666667,449.4254144,1.031892449,1.308413128,0.661997409,0,0.829374709,6.834765049,756.9534818,0,2782.552149,1,1624.841862,1
DistritoFederal,Brazil,Dengue,Auto ARIMA,2017-03,175256.5352,2075.225237,3239,539.8333333,471.6043956,0.733391962,1.382797272,0.656393017,0,0.640699363,6.507654978,1057.135513,0,2075.225237,0.333333333,1272.563337,1
DistritoFederal,Brazil,Dengue,Auto ARIMA,2017-04,196954.8343,2067.59784,2794,465.6666667,496.9672131,0.69340518,2.276429327,0.708556838,0,0.740013543,6.117012887,907.1708539,0,2067.59784,0.666666667,1609.333598,1
DistritoFederal,Brazil,Dengue,Auto ARIMA,2017-05,285792.7663,2915.512599,2289,381.5,509.5217391,0.953676221,3.426779359,0.977888337,0,1.27370581,6.273082964,665.580504,0,2915.512599,0.833333333,1653.957196,1
DistritoFederal,Brazil,Dengue,Auto ARIMA,2017-06,438731.3974,3555.525774,1497,249.5,512.7567568,1.155689557,4.201172378,1.205407223,0,2.375100717,5.888265886,517.9941272,0.166666667,3555.525774,1,1936.694434,1
DistritoFederal,Brazil,Dengue,Auto ARIMA,2017-07,246525.0835,2950.984839,864,144,510.8548387,0.962760396,3.651850772,1.259687522,0,3.415491712,5.768768415,566.8321933,0,2950.984839,1,1805.729377,1
EspiritoSanto,Brazil,Dengue,Auto ARIMA,2017-01,2673452.376,9599.667334,5251,875.1666667,1924.589888,0.831317137,2.050381482,0.958768155,0,1.828159843,4.581184366,1414.253056,0,9599.667334,1,5268.265841,1
EspiritoSanto,Brazil,Dengue,Auto ARIMA,2017-02,1126873.199,5678.78945,4531,755.1666667,1962.98324,0.482156388,1.724365571,0.805489206,0,1.253319234,4.716500535,2196.137662,0,5678.78945,1,4546.815916,1
EspiritoSanto,Brazil,Dengue,Auto ARIMA,2017-03,955963.6556,4938.93632,4073,678.8333333,2007.216667,0.410098255,2.179004535,0.786415851,0,1.212604056,4.644575646,2383.121539,0,4938.93632,0.833333333,4213.712831,1
EspiritoSanto,Brazil,Dengue,Auto ARIMA,2017-04,1257376.685,6177.188399,2949,491.5,2043.38674,0.503835803,2.801213578,1.07234949,0,2.094672227,4.257141307,1977.49985,0,6177.188399,1,4566.352481,1
EspiritoSanto,Brazil,Dengue,Auto ARIMA,2017-05,1463711.454,6602.473381,2312,385.3333333,2063.032967,0.533395369,4.569712054,1.110131119,0,2.855741082,4.291990813,2202.96888,0,6602.473381,0.833333333,4542.191623,1
EspiritoSanto,Brazil,Dengue,Auto ARIMA,2017-06,1766302.284,7354.160567,1752,292,2059.595628,0.595113629,5.144931966,1.319751343,0,4.197580233,4.289145007,2044.271811,0,7354.160567,1,4915.92065,1
EspiritoSanto,Brazil,Dengue,Auto ARIMA,2017-07,2180219.333,7340.430787,1530,255,2048.809783,0.597129681,4.932675329,1.328467517,0,4.797667181,4.369403356,1775.133882,0,7340.430787,1,4879.769577,1
Goias,Brazil,Dengue,Auto ARIMA,2017-01,116858927.7,60672.61582,51163,8527.166667,3373.275281,2.997710473,1.230845516,0.740797797,0,1.185869003,37.69952729,55697.02718,0.833333333,60672.61582,1,18742.79312,1
Goias,Brazil,Dengue,Auto ARIMA,2017-02,49097049.07,40306.91252,49471,8245.166667,3418.72067,1.965009546,0.830779071,0.583121195,0,0.814758394,9.383650935,22781.99439,0.666666667,40306.91252,1,14065.27993,1
Goias,Brazil,Dengue,Auto ARIMA,2017-03,13948571.82,22223.65117,44988,7498,3533.916667,1.048112395,0.732605399,0.488845318,0,0.493990646,4.81392807,2654.289543,0,22223.65117,1,11183.68806,1
Goias,Brazil,Dengue,Auto ARIMA,2017-04,6952413.533,15138.37309,36849,6141.5,3641.98895,0.692770411,0.844192075,0.511825692,0,0.410821816,5.072995133,3733.796387,0,15138.37309,1,10258.61523,1
Goias,Brazil,Dengue,Auto ARIMA,2017-05,5169647.662,10398.78058,29082,4847,3693.10989,0.469287443,0.836604919,0.49643339,0,0.357567587,4.745695201,4945.121029,0,10398.78058,0.833333333,8848.619904,1
Goias,Brazil,Dengue,Auto ARIMA,2017-06,7054727.813,16525.75337,18686,3114.333333,3678.836066,0.748685774,1.341911983,0.721436824,0,0.884392239,4.48840618,4415.495059,0,16525.75337,0.833333333,8726.21103,1
Goias,Brazil,Dengue,Auto ARIMA,2017-07,18443318.03,25589.28274,12264,2044,3678.858696,1.159294447,2.270253013,1.018627558,0,2.086536427,4.721725731,1773.686034,0,25589.28274,1,11196.12723,1
