item_id,country,case,model,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
0701larmany-0701 Xamnua-MR vaccine,Laos,EPI Logistics,Auto EWARS,2023-04,117.8838333,44,43,7.166666667,7.357142857,0.996763754,0.426262626,1.255952381,0,1.023255814,7.317152104,13.6,0.5,44,0.666666667,25.4,1
0701larmany-0701 Xamnua-MR vaccine,Laos,EPI Logistics,Auto EWARS,2023-05,130.8618833,52,43,7.166666667,7.2,1.203703704,0.601010101,1.388888889,0,1.209302326,9.467592593,10.2,0.5,52,0.666666667,33,1
0701larmany-0701 Xamnua-MR vaccine,Laos,EPI Logistics,Auto EWARS,2023-06,159.8236833,66,75,12.5,6.8125,1.614678899,0.696306818,1.426182013,0,0.88,5.626911315,15,0.333333333,66,0.333333333,35,0.666666667
0701larmany-0701 Xamnua-MR vaccine,Laos,EPI Logistics,Auto EWARS,2023-07,129.2190833,55,70,11.66666667,6.764705882,1.355072464,0.51685049,1.200292398,0,0.785714286,6.997101449,15.4,0.333333333,55,0.5,26.2,0.833333333
0701larmany-0701 Xamnua-MR vaccine,Laos,EPI Logistics,Auto EWARS,2023-08,181.2217,77,78,13,6.444444444,1.99137931,0.843259804,1.658590922,0,0.987179487,19.8362069,15.4,0.333333333,77,0.333333333,52.6,0.666666667
0701larmany-0701 Xamnua-PCV13 vaccine,Laos,EPI Logistics,Auto EWARS,2023-02,96.4604,77,138,23,5.166666667,2.483870968,0.513498642,0.731903547,0,0.557971014,14.38709677,26.4,0,77,0,25.8,0.833333333
0701larmany-0701 Xamnua-PCV13 vaccine,Laos,EPI Logistics,Auto EWARS,2023-03,141.6107833,88,129,21.5,5.076923077,2.888888889,0.622223347,1.109252297,0,0.682170543,12.86868687,25,0.166666667,88,0.166666667,18.8,0.833333333
0701larmany-0701 Xamnua-PCV13 vaccine,Laos,EPI Logistics,Auto EWARS,2023-04,122.1755,57,111,18.5,6.357142857,1.494382022,0.326200159,0.691049404,0,0.513513514,16.07116105,24.2,0.166666667,57,0.333333333,38.6,1
0701larmany-0701 Xamnua-PCV13 vaccine,Laos,EPI Logistics,Auto EWARS,2023-05,149.8086167,58,106,17.66666667,7.2,1.342592593,0.336406926,0.714008594,0,0.547169811,14.18981481,21,0.166666667,58,0.333333333,42,1
0701larmany-0701 Xamnua-PCV13 vaccine,Laos,EPI Logistics,Auto EWARS,2023-06,97.24431667,56,98,16.33333333,8.375,1.114427861,0.460957792,0.764798365,0,0.571428571,9.412935323,20.2,0.166666667,56,0.333333333,32.6,1
