item_id,country,case,model,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
Boqueron,Paraguay,Dengue,LightGBM,2017-06,44.56801583,34,42,7,8.588235294,0.659817352,0.650952381,0.942857143,0,0.80952381,9.528538813,15.4,0.333333333,34,0.5,29.4,0.5
Boqueron,Paraguay,Dengue,LightGBM,2017-07,41.82440283,30,41,6.833333333,8.711538462,0.573951435,0.384285714,0.80952381,0,0.731707317,10.79028698,14,0.166666667,30,0.5,30,0.5
Caaguazu,Paraguay,Dengue,LightGBM,2017-01,662.069595,141,1,0.166666667,330.8478261,0.071029634,39,1.983739837,0,141,1.86893576,190.8,1,141,1,35.6,1
Caaguazu,Paraguay,Dengue,LightGBM,2017-02,649.7086778,137,1,0.166666667,324.1489362,0.070440871,39,1.983739837,0,137,1.844316814,185.4,1,137,1,35,1
Caaguazu,Paraguay,Dengue,LightGBM,2017-03,580.163592,122,1,0.166666667,317.8125,0.063979023,39,1.983739837,0,122,1.645624385,163.8,1,122,1,30.8,1
Caaguazu,Paraguay,Dengue,LightGBM,2017-04,504.4616615,103,1,0.166666667,311.6326531,0.055086226,39,1.983739837,0,103,1.375016372,138.6,1,103,1,27,1
Caaguazu,Paraguay,Dengue,LightGBM,2017-05,249.7216077,68,0,0,305.42,0.037107371,,2,0,inf,0.845829786,82.8,1,68,1,18.6,1
Caaguazu,Paraguay,Dengue,LightGBM,2017-06,55.353343,38,0,0,299.4509804,0.021149817,,2,0,inf,0.343962808,37.8,1,38,1,12,1
Caaguazu,Paraguay,Dengue,LightGBM,2017-07,31.059214,31,0,0,293.6923077,0.017592108,,2,0,inf,0.233804784,25.2,1,31,1,9.8,1
Caazapa,Paraguay,Dengue,LightGBM,2017-01,98.725556,55,1,0.166666667,5.391304348,1.700268817,11,1.948717949,0,55,31.81048387,61.2,1,55,1,15.8,1
Caazapa,Paraguay,Dengue,LightGBM,2017-02,93.26081733,52,1,0.166666667,5.744680851,1.508641975,11,1.948717949,0,52,28.63518519,54,1,52,1,15.2,1
Caazapa,Paraguay,Dengue,LightGBM,2017-03,86.74501467,47,1,0.166666667,5.979166667,1.31010453,11,1.948717949,0,47,24.05574913,52.2,1,47,1,13.8,1
Caazapa,Paraguay,Dengue,LightGBM,2017-04,73.28925683,41,1,0.166666667,6.12244898,1.116111111,11,1.948717949,0,41,17.96666667,45,1,41,1,12.4,1
Caazapa,Paraguay,Dengue,LightGBM,2017-05,30.36799883,26,1,0.166666667,6.06,0.715071507,11,1.948717949,0,26,8.99339934,21.6,1,26,1,8.8,1
Caazapa,Paraguay,Dengue,LightGBM,2017-06,10.3856525,16,0,0,5.980392157,0.445901639,,2,0,inf,3.28852459,10.8,1,16,1,6,1
Caazapa,Paraguay,Dengue,LightGBM,2017-07,7.674080667,14,0,0,5.865384615,0.397814208,,2,0,inf,2.10273224,9,1,14,1,5.4,1
Canindeyu,Paraguay,Dengue,LightGBM,2017-01,346.1584358,99,0,0,127.2173913,0.129699248,,2,0,inf,3.108851675,129.6,1,99,1,26.2,1
Canindeyu,Paraguay,Dengue,LightGBM,2017-02,329.9884958,94,0,0,124.6595745,0.125675599,,2,0,inf,2.953376572,118.8,1,94,1,24.8,1
Canindeyu,Paraguay,Dengue,LightGBM,2017-03,305.89691,84,0,0,122.3333333,0.114441417,,2,0,inf,2.72479564,108,1,84,1,22.4,1
Canindeyu,Paraguay,Dengue,LightGBM,2017-04,241.4227688,68,0,0,119.8571429,0.094557012,,2,0,inf,1.994040524,82.8,1,68,1,18.8,1
Canindeyu,Paraguay,Dengue,LightGBM,2017-05,74.57564,39,0,0,117.48,0.055328567,,2,0,inf,0.933492226,41.4,1,39,1,11.8,1
Canindeyu,Paraguay,Dengue,LightGBM,2017-06,18.29669083,23,0,0,115.1764706,0.033282261,,2,0,inf,0.35452843,16.2,1,23,1,7.6,1
Canindeyu,Paraguay,Dengue,LightGBM,2017-07,10.49210833,18,0,0,112.9615385,0.026557712,,2,0,inf,0.175575985,9,1,18,1,6.6,1
Concepcion,Paraguay,Dengue,LightGBM,2017-01,99.562175,54,4,0.666666667,40.45652174,0.222461042,2.5,1.666666667,0,13.5,4.086691743,59.4,1,54,1,15.8,1
Concepcion,Paraguay,Dengue,LightGBM,2017-02,95.06469783,51,4,0.666666667,39.74468085,0.213865096,2.75,1.698412698,0,12.75,3.979568166,52.2,1,51,1,15.2,1
Concepcion,Paraguay,Dengue,LightGBM,2017-03,76.72017383,43,4,0.666666667,38.95833333,0.183957219,2.75,1.698412698,0,10.75,3.007486631,43.2,1,43,1,13.2,1
Concepcion,Paraguay,Dengue,LightGBM,2017-04,54.76745317,35,4,0.666666667,38.18367347,0.152770355,2.5,1.688311688,0,8.75,2.164974167,32.4,1,35,1,10.6,1
Concepcion,Paraguay,Dengue,LightGBM,2017-05,17.424573,21,4,0.666666667,37.44,0.093482906,2.25,1.656565657,0,5.25,0.743411681,14.4,1,21,1,8,1
Concepcion,Paraguay,Dengue,LightGBM,2017-06,8.009554,16,2,0.333333333,36.74509804,0.072572038,1.5,1.80952381,0,8,0.181430096,7.2,1,16,1,6,1
Concepcion,Paraguay,Dengue,LightGBM,2017-07,7.464243333,16,4,0.666666667,36.07692308,0.073916134,0.5,1.777777778,0,4,0.360341151,9.8,0.833333333,16,0.833333333,4.8,1
Cordillera,Paraguay,Dengue,LightGBM,2017-01,246.2292338,84,8,1.333333333,37.45652174,0.373766686,4.611111111,1.687676768,0,10.5,8.049332559,99,1,84,1,22.6,1
